"id","content","source","image","video","publishedAt","createdAt","updatedAt","license","fromURL","summary","lifespan","totalAffectedPersons","adminArea1","adminArea2","adminArea3","adminArea4","adminArea5","tags","longitude","latitude"
"BRLBSBfKSoCmHnSvaipW3g","EXCLUSIVE - NewLink says Ebola vaccine trial could start in weeks http://t.co/OKF6fC4Tj1 #Ebola #EbolaOutbreak","twitter",,,"2014-08-13T18:35:48+00:00","2014-08-13T19:00:51.280502","2014-08-13T19:01:50.829624","twitter",,"EXCLUSIVE - NewLink says Ebola vaccine trial could start in weeks http://t.co/OKF6fC4Tj1 #Ebola #...","temporary",,"General-conflict",,,,,"",,
"MrNpiOyAR3yPlA7H-Ku-ZQ","Experimental Ebola drugs arrive in Liberia to treat two doctors http://t.co/JZd4blf90I #Ebola #EbolaOutbreak #Liberia","twitter",,,"2014-08-13T18:28:27+00:00","2014-08-13T19:00:51.323208","2014-08-13T19:01:53.510912","twitter",,"Experimental Ebola drugs arrive in Liberia to treat two doctors http://t.co/JZd4blf90I #Ebola #Eb...","temporary",,"General-conflict",,,,,"",,
"1aBy3mlHQc-1sZI362QxXw","August 13, 2014 in Salayea District, Lofa County it is reported that despite the Ebola outbreak, cultural practices such as Bush Schools (Sande and Poro Societies) are still continuing in the district.\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-13T16:58:00","2014-08-23T04:17:11.683111","2014-08-23T04:17:11.683129","unknown",,"Sande Societies are still operating in the midst of Ebola Crisis","temporary",,,,,,,"Lofa|Disease Outbreak",,
"UksyCZZNTfOa4p0A-m1POg","Guinea Bissau says closes border with Guinea over #Ebola fears http://t.co/sWFXDm8zM6 #Guinea","twitter",,,"2014-08-13T11:42:36+00:00","2014-08-13T12:00:31.230771","2014-08-13T12:01:35.985233","twitter",,"Guinea Bissau says closes border with Guinea over #Ebola fears http://t.co/sWFXDm8zM6 #Guinea","temporary",,"General-conflict",,,,,"",,
"Tz5aZ_n9QdCJB5EJ7BCVbw","#Germany urges its citizens to leave Sierra Leone, Guinea, Liberia over #Ebola http://t.co/SHp1V3Kt2D","twitter",,,"2014-08-13T11:35:56+00:00","2014-08-13T12:00:31.270777","2014-08-13T12:01:37.264830","twitter",,"#Germany urges its citizens to leave Sierra Leone, Guinea, Liberia over #Ebola http://t.co/SHp1V3...","temporary",,"General-conflict",,,,,"",,
"EOK9CmoaQL-LD9-EzUblpA","#INFOGRAPHIC: #Ebola outbreak in West Africa http://t.co/oGMc1TK8tQ http://t.co/oy6D7a8nvc","twitter","http://pbs.twimg.com/media/Bu6TR3fIgAA0CrG.jpg",,"2014-08-13T10:11:48+00:00","2014-08-13T11:00:25.894798","2014-08-13T11:03:26.939134","twitter",,"#INFOGRAPHIC: #Ebola outbreak in West Africa http://t.co/oGMc1TK8tQ http://t.co/oy6D7a8nvc","temporary",,"General-conflict",,,,,"",,
"zMEmiCW_TjyVCIPU2Bbs0g","RT @chantalrebelle: Le Canada offre un vaccin expérimental contre le virus #Ebola http://t.co/EJ9fOJWOAz c @DocteurK","twitter",,,"2014-08-13T08:18:24+00:00","2014-08-13T08:48:17.889284","2014-08-13T08:48:05.798785","twitter",,"RT @chantalrebelle: Le Canada offre un vaccin expérimental contre le virus #Ebola http://t.co/EJ9...","temporary",,"Libya",,,,,"",18.043556213378906,27.23609733581543
"rhh8E3CySxO6ssEtyUVRoQ","On August 12, 2014 in Salayea District, Lofa County its reported that due to the Ebola disease outbreak, the price of a 25kg bag of rice that was sold for LD$1,350.00 is now sold for LD$2,000.00\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-13T07:45:00","2014-08-23T04:17:11.702831","2014-08-23T04:17:11.702850","unknown",,"Hike in the Price of Rice in Salayea due to Ebola Outbreak","temporary",,,,,,,"Other Issues|Lofa|Employment Issues",,
"-Lf7Xj9ISAmv50_2HM0WGQ","Third person dies of Ebola fever in Nigeria http://t.co/LcKatqhSRh #Ebola #Nigeria","twitter",,,"2014-08-13T07:22:16+00:00","2014-08-13T07:29:12.443746","2014-08-13T07:28:58.686525","twitter",,"Third person dies of Ebola fever in Nigeria http://t.co/LcKatqhSRh #Ebola #Nigeria","temporary",,"General-conflict",,,,,"",,
"sTb3l-72SuaaDsinplioEQ","August 13, 2014 in Salayea Town, Salayea District, Lofa County the clinic owned and operated by the Government of Liberia was reopened to the public since its closure due to the Ebola disease outbreak.\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-13T04:15:00","2014-08-23T04:17:11.722701","2014-08-23T04:17:11.722720","unknown",,"Clinic Reopens in Salayea Town, Salayea District, Lofa County","temporary",,,,,,,"Lofa|Disease Outbreak",,
"O8C9LGScQ2e8YBTZk_6ySw","#Ebola, #Isis, #Erdogan, #Hamas, #IDF, #Elvandalton http://t.co/Cgbn9kryT6","twitter","http://pbs.twimg.com/media/Bu3ZN1mIAAA2AQx.png",,"2014-08-12T20:38:52+00:00","2014-08-12T20:59:51.167055","2014-08-12T21:07:13.825750","twitter",,"#Ebola, #Isis, #Erdogan, #Hamas, #IDF, #Elvandalton http://t.co/Cgbn9kryT6","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
"hlG59UNTRzS-4iGdAS5UMg","Abuja hospital denies Indian docs forced to treat #Ebola patients, pointing out there are no cases in the city http://t.co/CcVmlWJKnR","twitter",,,"2014-08-12T18:12:59+00:00","2014-08-12T18:59:31.284193","2014-08-12T19:00:15.703561","twitter",,"Abuja hospital denies Indian docs forced to treat #Ebola patients, pointing out there are no case...","temporary",,"General-conflict",,,,,"",,
"9qkjjgPwRGm5gGT88v5kWA","Lagos is a potentially ideal place for #Ebola to spread: A vast, dirty, overcrowded city - .@timcocks reports http://t.co/1Tg5EFcRCU","twitter",,,"2014-08-12T17:22:54+00:00","2014-08-12T17:59:27.481116","2014-08-12T18:01:21.961788","twitter",,"Lagos is a potentially ideal place for #Ebola to spread: A vast, dirty, overcrowded city - .@timc...","temporary",,"General-conflict",,,,,"",,
"7tJr8PJORsOxiRH7ZOTGYw","""My Darling Cousin TeTe i can not believe that you are gone... We lost you yesterday because of EBOLA!!!!!! The thought of how much you went thru makes my heart ache. You lost your precious life caring for others in the hospital that you worked in as a RN. May your Soul and all the departed Souls Rest in Perfect Peace!""\n\nCulled from Linda Fawaz's FaceBook page 8/12/2014","ushahidi_v2",,,"2014-08-12T16:47:00","2014-08-23T04:48:40.827676","2014-08-23T04:48:40.827688","unknown",,"Cooper-Drogbah, Tete","temporary",,,,,,,"EVD Death",,
"fEXugz_FSI25ZZsStR7gIA","Why is this #Ebola outbreak so severe? @Alexwhi asks @msf\nand @WHO http://t.co/jAvZ5WuOBV","twitter",,,"2014-08-12T15:48:06+00:00","2014-08-12T15:59:23.117142","2014-08-12T15:59:58.667981","twitter",,"Why is this #Ebola outbreak so severe? @Alexwhi asks @msf\nand @WHO http://t.co/jAvZ5WuOBV","temporary",,"General-conflict",,,,,"",,
"zF5MwN6aQteihlSW-iSlCg","At Heart of Ebola Outbreak, a Village Frozen by Fear and Death http://t.co/NWGR3R1abJ","twitter",,,"2014-08-12T14:58:00+00:00","2014-08-12T14:59:15.796958","2014-08-12T14:58:35.671762","twitter",,"At Heart of Ebola Outbreak, a Village Frozen by Fear and Death http://t.co/NWGR3R1abJ","temporary",,"Syria",,,,,"",38.473472595214844,35.03312683105469
"M1d4PKvVR7aXssH1BZDLHw","RT @bcsolomon: Latest video dispatch for @nytimes: In a village devastated by #ebola, the rooms of the dead stand frozen in time http://t.c…","twitter",,,"2014-08-12T14:07:56+00:00","2014-08-12T14:59:18.434452","2014-08-12T15:01:25.473001","twitter",,"RT @bcsolomon: Latest video dispatch for @nytimes: In a village devastated by #ebola, the rooms o...","temporary",,"General-conflict",,,,,"",,
"VZin2AbjSYqh2Q3EeFHmlg","Indian doctors in #Nigeria say they're being forced to treat #Ebola patients against their will http://t.co/CcVmlWJKnR #India @nitabhalla","twitter",,,"2014-08-12T10:27:29+00:00","2014-08-12T10:59:11.199986","2014-08-12T11:00:10.696771","twitter",,"Indian doctors in #Nigeria say they're being forced to treat #Ebola patients against their will h...","temporary",,"General-conflict",,,,,"",,
"PjQ3jpy0T3qhEzaHugvV3g","Liberia to give two doctors trial drug, #Ebola toll at 1,013 http://t.co/2c4wKZvFS6","twitter",,,"2014-08-12T10:17:53+00:00","2014-08-12T10:59:11.287126","2014-08-12T11:00:17.450195","twitter",,"Liberia to give two doctors trial drug, #Ebola toll at 1,013 http://t.co/2c4wKZvFS6","temporary",,"General-conflict",,,,,"",,
"PPtrqYZ7QoKNOARXbYmbxg","Spanish priest with #Ebola dies in Madrid hospital http://t.co/ipWRyg3ych","twitter",,,"2014-08-12T09:47:21+00:00","2014-08-12T09:59:11.166391","2014-08-12T09:59:27.463072","twitter",,"Spanish priest with #Ebola dies in Madrid hospital http://t.co/ipWRyg3ych","temporary",,"General-conflict",,,,,"",,
"_8saTMSJQqqFxhDc7Jjs_A","W.African #Ebola outbreak death toll reaches 1,013 - WHO","twitter",,,"2014-08-12T07:29:24+00:00","2014-08-12T07:40:17.215022","2014-08-12T07:40:44.037632","twitter",,"W.African #Ebola outbreak death toll reaches 1,013 - WHO","temporary",,"General-conflict",,,,,"death",,
"o-sI8a-qQRWSBIpClKxDfQ","U.S. okays use of experimental ZMapp drug to treat Liberian doctors infected with #Ebola - Liberian presidency http://t.co/Qv3noQLWiR","twitter",,,"2014-08-12T04:15:53+00:00","2014-08-12T05:45:30.633580","2014-08-12T05:44:48.834485","twitter",,"U.S. okays use of experimental ZMapp drug to treat Liberian doctors infected with #Ebola - Liberi...","temporary",,"General-conflict",,,,,"",,
"M_o7lxPzS0eFQc6bv0-H3w","Ivory Coast imposes travel restrictions as #Ebola fears spread http://t.co/Ifk0G4jymA #civ","twitter",,,"2014-08-11T18:59:41+00:00","2014-08-11T19:29:06.004879","2014-08-11T19:30:02.037979","twitter",,"Ivory Coast imposes travel restrictions as #Ebola fears spread http://t.co/Ifk0G4jymA #civ","temporary",,"General-conflict",,,,,"",,
"8JYQNILUThKbHAAlrv5_PQ","Nigeria's Lagos now has 10 Ebola cases - health minister http://t.co/6T67JzOtEK #Ebola #Nigeria","twitter",,,"2014-08-11T09:50:16+00:00","2014-08-11T11:14:32.829250","2014-08-11T11:17:28.872254","twitter",,"Nigeria's Lagos now has 10 Ebola cases - health minister http://t.co/6T67JzOtEK #Ebola #Nigeria","temporary",,"General-conflict",,,,,"",,
"w6Gi-LhVSwePnU0Esxsh_w","Liberia Ebola Sit Res No. 79 - Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:50:00","2014-08-11T10:29:38.960044","2014-08-11T10:28:33.860663","unknown",,"EDV Death","temporary",,"Liberia",,,,,"EVD Death",-10.51388931274414,6.5
"SJlNiCchS5e1azn1vs5nBQ","Liberia Ebola Sit Res No. 79 - Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:49:00","2014-08-11T10:29:38.991268","2014-08-11T10:28:34.392353","unknown",,"EDV Death","temporary",,"Liberia",,,,,"EVD Death",-10.51388931274414,6.5
"4UmIkUzFSe6qIMlTL7qR6w","Liberia Ebola Sit Res No. 79 - Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:47:00","2014-08-11T10:29:39.022225","2014-08-11T10:28:34.521788","unknown",,"EDV Death","temporary",,"Liberia",,,,,"EVD Death",-10.51388931274414,6.5
"HLAwd4Q1T2-GePugXDwVIw","Liberia Ebola Sit Res No. 79 - Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:45:00","2014-08-11T10:29:39.055835","2014-08-11T10:28:34.497185","unknown",,"EDV Death","temporary",,"Liberia",,,,,"EVD Death",-10.51388931274414,6.5
"S4IE5rIwS6uFCeDi8ESnAA","Liberia Ebola Sit Res No. 79 - Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:44:00","2014-08-11T10:29:39.098816","2014-08-11T10:28:35.014329","unknown",,"EDV Death","temporary",,"Liberia",,,,,"EVD Death",-10.51388931274414,6.5
"ckrTHbVfR5Gcy_dyn0RkUw","Liberia Ebola Sit Res No. 79 - Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:41:00","2014-08-11T10:29:39.130450","2014-08-11T10:28:35.541129","unknown",,"EDV Death","temporary",,"Liberia",,,,,"EVD Death",-10.51388931274414,6.5
"8wk4MOIfQdOPvkAeNCA4WQ","Liberia Ebola Sit Res No. 79 - Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:32:00","2014-08-11T10:29:39.167039","2014-08-11T10:28:35.636931","unknown",,"EVD New - Probable","temporary",,"Liberia",,,,,"EVD New - Probable",-10,7.916669845581055
"bcj_ms7iTGmsWotZbBpTtQ","Liberia Ebola Sit Res No. 79 - Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:23:00","2014-08-11T10:29:39.203503","2014-08-11T10:28:35.652136","unknown",,"EDV New - Probable","temporary",,"Liberia",,,,,"EVD New - Probable",-10,7.916669845581055
"4nwT3IigRwWj3GQRsjaJXQ","Liberia Ebola SitRep No. 79 - Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:15:00","2014-08-11T10:29:39.241869","2014-08-11T10:28:36.145998","unknown",,"EVD New - Probable","temporary",,"Liberia",,,,,"EVD New - Probable",-10.51388931274414,6.5
"X_V-yUhiQWOcGuJNZDKu0A","Liberia Ebola SitRep No. 79, Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:11:00","2014-08-11T10:29:39.284493","2014-08-11T10:28:36.698826","unknown",,"EVD New - Probable","temporary",,"Liberia",,,,,"EVD New - Probable",-10.51388931274414,6.5
"cNospQ64QXiRGJNkYHhPTg","Liberia Ebola SitRep No. 79 - Ministry of Health & Social Welfare, Aug. 2, 2014","ushahidi_v2",,,"2014-08-11T03:01:00","2014-08-11T10:29:39.333411","2014-08-11T10:28:36.768217","unknown",,"EVD New - Probable","temporary",,"Liberia",,,,,"EVD New - Probable",-8.75,6.75
"6okgRQv5SjuZkDZeHu7YOA","Liberians fill churches to pray for deliverance from Ebola http://t.co/yFbfWzAqRM #EbolaOutbreak #Ebola #liberia","twitter",,,"2014-08-10T19:36:41+00:00","2014-08-10T19:50:26.525721","2014-08-10T19:50:49.251256","twitter",,"Liberians fill churches to pray for deliverance from Ebola http://t.co/yFbfWzAqRM #EbolaOutbreak ...","temporary",,"General-conflict",,,,,"",,
"8j_7lmSLQM-vQrv-naea7A","Israeli doctors are fighting to eradicate Ebola in #Africa &amp; #IDF is fighting #Palestinian Ebola- #HAMAS in #GAZA","twitter",,,"2014-08-10T15:21:59+00:00","2014-08-10T15:22:26.737115","2014-08-10T15:22:09.777042","twitter",,"Israeli doctors are fighting to eradicate Ebola in #Africa &amp; #IDF is fighting #Palestinian Eb...","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
"hSHhxHHhSA2olDdlO-rA_Q","Even if a man recovers from #Ebola he can still pass on the virus through semen. http://t.co/9uCM0YCIu3 #DidYouKnow http://t.co/NkHN0xMPne","twitter","http://pbs.twimg.com/media/BuqwiFVIIAIHWZq.jpg",,"2014-08-10T09:45:41+00:00","2014-08-10T09:55:46.349241","2014-08-10T09:55:03.739185","twitter",,"Even if a man recovers from #Ebola he can still pass on the virus through semen. http://t.co/9uCM...","temporary",,"General-conflict",,,,,"",,
"RhOIx7UQRSKYmg8Tf23ebQ","MONROVA, Liberia (AP) - Riot police raced to quell a demonstration blocking Liberia's busiest highway Saturday as an angry crowd protested the government's delays in collecting the bodies of Ebola victims.\n\nSeveral bodies had been lying by the roadside for two days in the central town of Weala, 50 miles (75 kilometers) from the capital of Monrovia, and no government agency had picked them up, residents said.","ushahidi_v2",,,"2014-08-10T06:39:00","2014-08-23T04:48:40.849745","2014-08-23T04:48:40.849756","unknown",,"Ebola Death","temporary",,,,,,,"EVD Death",,
"hT_ot6PHQKq4nauQEOsRMQ","If #Ebola isn't enough now South African nationals to be prosecuted for #IDF service - Israel News, Ynetnews http://t.co/XCdipFT8nF Screw SA","twitter",,,"2014-08-10T04:24:00+00:00","2014-08-10T04:45:57.407918","2014-08-10T04:50:46.524640","twitter",,"If #Ebola isn't enough now South African nationals to be prosecuted for #IDF service - Israel New...","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
"frSHyFTPRo6P5st3a57fUw","#MiddleEast, Hurricane #Julio, #Ebola...Here are tips for how 2 talk to ur kids:""Talking To Children About Tragedies"" http://t.co/bVYi4E46Gg","twitter",,,"2014-08-09T22:50:19+00:00","2014-08-09T23:26:07.508734","2014-08-09T23:49:42.583146","twitter",,"#MiddleEast, Hurricane #Julio, #Ebola...Here are tips for how 2 talk to ur kids:""Talking To Child...","temporary",,"United States",,"KS","Osborne Co.","Alton","weather",-98.95733642578125,39.44325637817383
"mhYiajVqR_Orp_V5iQQkiw","RT @_necrosis_: PLOP! #pvv #sgp #idf #ebola","twitter",,,"2014-08-09T21:59:58+00:00","2014-08-09T22:04:59.818219","2014-08-09T22:07:36.964452","twitter",,"RT @_necrosis_: PLOP! #pvv #sgp #idf #ebola","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
"-8VoGgJXQnujuH6YuvTmdQ","RT @_necrosis_: PLOP! #pvv #sgp #idf #ebola","twitter",,,"2014-08-09T21:59:58+00:00","2014-08-09T22:04:59.766348","2014-08-09T22:07:34.412741","twitter",,"RT @_necrosis_: PLOP! #pvv #sgp #idf #ebola","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
"r_kMcZ_2Qly1pVaSPH3aqg","PLOP! #pvv #sgp #idf #ebola","twitter",,,"2014-08-09T21:59:27+00:00","2014-08-09T22:04:59.941173","2014-08-09T22:08:00.634210","twitter",,"PLOP! #pvv #sgp #idf #ebola","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
"qCw3ae1qS9-noISqnodwcA","RT @FanVictoria: Contemplating communication strategies of hurricane preparedness and #Ebola emergencies: Calm down, or We have a problem. …","twitter",,,"2014-08-09T21:24:26+00:00","2014-08-09T21:24:44.261547","2014-08-09T21:35:26.171125","twitter",,"RT @FanVictoria: Contemplating communication strategies of hurricane preparedness and #Ebola emer...","temporary",,"United States",,"KS","Osborne Co.","Alton","weather|hurricane|disaster",-98.95733642578125,39.44325637817383
"xf_K2g5QTrGRacpMbTTAoA","RT @sarahkendzior: ISIS. Ebola. Gaza. Libya. Ukraine. Iraq. Boko Haram. MH17. MH370. \nAnd the most popular song of 2014 is ""Happy"".","twitter",,,"2014-08-09T19:33:30+00:00","2014-08-09T20:03:25.762191","2014-08-09T20:03:19.952450","twitter",,"RT @sarahkendzior: ISIS. Ebola. Gaza. Libya. Ukraine. Iraq. Boko Haram. MH17. MH370. \nAnd the mos...","temporary",,"Libya",,,,,"",18.043556213378906,27.23609733581543
"hQhRdKabQxyNa-NEI719PQ","Where Ebola has hit hardest - Infographic from @reuters http://t.co/s54bMhHGpg #Ebola #EbolaOutbreak","twitter",,,"2014-08-09T17:15:33+00:00","2014-08-09T17:25:09.683023","2014-08-09T17:24:23.969370","twitter",,"Where Ebola has hit hardest - Infographic from @reuters http://t.co/s54bMhHGpg #Ebola #EbolaOutbreak","temporary",,"General-conflict",,,,,"",,
"1mPROAd2SHy_HzsEGv1Tgw","Zambia to restrict entry of travellers from #Ebola countries, bans Zambians from travelling to those countries http://t.co/86f90fpYKM","twitter",,,"2014-08-09T16:45:11+00:00","2014-08-09T17:25:09.749559","2014-08-09T17:24:29.475182","twitter",,"Zambia to restrict entry of travellers from #Ebola countries, bans Zambians from travelling to th...","temporary",,"General-conflict",,,,,"",,
"7NGc5dnZTZKYU8VqW78m1A","On August 8, 2014 in Fuamah District, Lower Bong County a Chinese worker of the China Union concession company beat a Liberian female employee of the company for reasons that the lady asked him to wash his hands with sanitizer(Chlorine water) as everyone does before entering the building, as part of the Ebola preventive measures. During the fight in the presence of a Liberian fellow who is charged with the duty of making sure everyone washes his/her hands, the fellow retaliated in the defense of the lady and beat the Chinese man unmercifully. The parties to conflict were taken to the police station during wake of the police intervention.\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-08T22:29:00","2014-08-23T04:17:11.849754","2014-08-23T04:17:11.849767","unknown",,"Chinese and Liberian Workers of China Union Fight Over Ebola Preventive Measures in Bong Mines","temporary",,,,,,,"Other Issues|Bong|Assault",,
"OxhRnTZFSiK7hGCsWkhiUA","RT @TexasArabians: @reportingLibya @LIBYA_WIN Totally different subject-traveler in Greece from Libya being tested 4 Ebola. Libya ill prepa…","twitter",,,"2014-08-08T22:22:19+00:00","2014-08-08T22:26:24.484210","2014-08-08T22:25:47.072199","twitter",,"RT @TexasArabians: @reportingLibya @LIBYA_WIN Totally different subject-traveler in Greece from L...","temporary",,"Libya",,,,,"",18.043556213378906,27.23609733581543
"5wVXMfSATb2PPZgGFNNGPw","RT @WHO: Bathing with salt and warm water, drinking water with salt does NOT cure #Ebola.\nFacts about what helps treat Ebola http://t.co/Ev…","twitter",,,"2014-08-08T20:39:51+00:00","2014-08-08T21:09:26.138206","2014-08-08T21:09:42.302850","twitter",,"RT @WHO: Bathing with salt and warm water, drinking water with salt does NOT cure #Ebola.\nFacts a...","temporary",,"General-conflict",,,,,"",,
"FZNDWzebTPWHoaNrw1YtgA","RT @ShababLibya: Libyan health ministry issues #Ebola risk warning http://t.co/BylZmbuzgM #eep #libya","twitter",,,"2014-08-08T20:05:37+00:00","2014-08-08T20:30:04.661817","2014-08-08T20:29:44.945231","twitter",,"RT @ShababLibya: Libyan health ministry issues #Ebola risk warning http://t.co/BylZmbuzgM #eep #l...","temporary",,"Libya",,,,,"",18.043556213378906,27.23609733581543
"8ZpEovrdSLituC0gyZ6Eiw","فايروس #Ebola يستمر بلانتشار في قاره افرقيقا, هو فايروس معد وقاتل جدا يتميز بالحمى ونزيف داخلي حاد في الجسم.\nوقالت منظمة الصحة العالمية (WHO) انتشار #Ebola في غرب أفريقيا هو حالة صحيه دوليه طارئه.\n\nالمشكله ان لا يوجد علاج لهذا الفايروس لحد الان, العلماء يواصلون البحث على لقاح قد يمنع العدوه فقط!!!!\n\nقبل فتره شخص امريكي انصاب بهذه الفايروس وجابو الى امريكا بطياره خاصه لغرض العلاج\n\nzac","facebook","https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/s130x130/10527298_747684518621914_502622457559715209_n.jpg?oh=edab3e6d9f53f148ec6332ebbee0df50&oe=545DE995&__gda__=1417328194_3ead7b3c4a8a386f3829a53d3ca3f506",,"2014-08-08T19:23:53+00:00","2014-08-09T19:17:45.624551","2014-08-09T19:17:45.624563","facebook","http://facebook.com/747684518621914","فايروس #Ebola يستمر بلانتشار في قاره افرقيقا, هو فايروس معد وقاتل جدا يتميز بالحمى ونزيف داخلي حا...","temporary",,,,,,,,,
"hApUDW44RteYagbvpSw_Qg","Miners battle to keep #Ebola at bay in West Africa http://t.co/4XwGiwF8d2","twitter",,,"2014-08-08T19:05:15+00:00","2014-08-08T19:12:03.542656","2014-08-08T19:11:32.682833","twitter",,"Miners battle to keep #Ebola at bay in West Africa http://t.co/4XwGiwF8d2","temporary",,"General-conflict",,,,,"",,
"ISstOVAkTAOuMi87XQeOMg","#Nigeria http://t.co/nJfqGqJP06 Further update on Ebola virus disease.  National state of emergency declared.","twitter",,,"2014-08-08T18:25:11+00:00","2014-08-08T18:33:53.103053","2014-08-08T18:33:18.924425","twitter",,"#Nigeria http://t.co/nJfqGqJP06 Further update on Ebola virus disease.  National state of emergen...","temporary",,"General-conflict",,,,,"",,
"FWtaSCCJRXuO1AusmKusWg","#Ebola death toll rises by 29 to 961, WHO says http://t.co/HP9VDm9oHW","twitter",,,"2014-08-08T13:35:25+00:00","2014-08-08T13:59:04.871932","2014-08-08T14:00:10.509000","twitter",,"#Ebola death toll rises by 29 to 961, WHO says http://t.co/HP9VDm9oHW","temporary",,"General-conflict",,,,,"death|donation",,
"V46_nHqORc-X20yfgBOeDw","RT @libyanproud: Two viruses in Africa causing death across borders, Ebola and Libyans.","twitter",,,"2014-08-08T12:47:46+00:00","2014-08-08T13:14:39.919796","2014-08-08T13:14:18.396328","twitter",,"RT @libyanproud: Two viruses in Africa causing death across borders, Ebola and Libyans.","temporary",,"Libya",,,,,"death",18.043556213378906,27.23609733581543
"pbzTfY6KQg-rryd4G3Xt2g","RT @alisatang: Asia on alert with thermal cameras, doctors as #Ebola declared global risk http://t.co/mFHhgVb2wk #EbolaOutbreak @MimiSawitt…","twitter",,,"2014-08-08T12:35:54+00:00","2014-08-08T13:14:41.305327","2014-08-08T13:15:37.631784","twitter",,"RT @alisatang: Asia on alert with thermal cameras, doctors as #Ebola declared global risk http://...","temporary",,"General-conflict",,,,,"",,
"sRXrPgaxQlWf7UjuJ-SGlw","Tenemos #UCL para largo rato. A pesar de: La alerta mundial por #Ébola, #Gaza e #Iselle","twitter",,,"2014-08-08T12:31:00+00:00","2014-08-08T12:31:14.534185","2014-08-08T12:37:48.955094","twitter",,"Tenemos #UCL para largo rato. A pesar de: La alerta mundial por #Ébola, #Gaza e #Iselle","temporary",,"United States",,"HI","Hawaii Co.","Humuula Ahupua`a","weather",-155.5185546875,19.5985164642334
"gD33lYEASbuW5JolR1EUcA","RT @Anaridis: Busy Fri @AMHQ: Hawaii braces for #Iselle, US air drops for stranded Iraqis, @WHO says #ebola is int'l emergency, IDF resumes…","twitter",,,"2014-08-08T11:09:33+00:00","2014-08-08T11:09:41.618828","2014-08-08T11:16:55.420097","twitter",,"RT @Anaridis: Busy Fri @AMHQ: Hawaii braces for #Iselle, US air drops for stranded Iraqis, @WHO s...","temporary",,"United States",,"HI","Hawaii Co.","Humuula Ahupua`a","weather",-155.5185546875,19.5985164642334
"4D9qZPggTYKPliw3feHT5w","RT @Anaridis: Busy Fri @AMHQ: Hawaii braces for #Iselle, US air drops for stranded Iraqis, @WHO says #ebola is int'l emergency, IDF resumes…","twitter",,,"2014-08-08T11:07:24+00:00","2014-08-08T11:09:43.043062","2014-08-08T11:19:44.520031","twitter",,"RT @Anaridis: Busy Fri @AMHQ: Hawaii braces for #Iselle, US air drops for stranded Iraqis, @WHO s...","temporary",,"United States",,"HI","Hawaii Co.","Humuula Ahupua`a","weather",-155.5185546875,19.5985164642334
"3TXDg77RTK6Z-J2QbpZuuA","RT @Anaridis: Busy Fri @AMHQ: Hawaii braces for #Iselle, US air drops for stranded Iraqis, @WHO says #ebola is int'l emergency, IDF resumes…","twitter",,,"2014-08-08T11:07:05+00:00","2014-08-08T11:09:43.249950","2014-08-08T11:20:13.220291","twitter",,"RT @Anaridis: Busy Fri @AMHQ: Hawaii braces for #Iselle, US air drops for stranded Iraqis, @WHO s...","temporary",,"United States",,"HI","Hawaii Co.","Humuula Ahupua`a","weather",-155.5185546875,19.5985164642334
"laFup3jTQ6iQSU4qM9cZdg","RT @Anaridis: Busy Fri @AMHQ: Hawaii braces for #Iselle, US air drops for stranded Iraqis, @WHO says #ebola is int'l emergency, IDF resumes…","twitter",,,"2014-08-08T11:04:43+00:00","2014-08-08T11:09:44.450833","2014-08-08T11:22:31.967348","twitter",,"RT @Anaridis: Busy Fri @AMHQ: Hawaii braces for #Iselle, US air drops for stranded Iraqis, @WHO s...","temporary",,"United States",,"HI","Hawaii Co.","Humuula Ahupua`a","weather",-155.5185546875,19.5985164642334
